00:02.154  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:44.454  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:44.875  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:45.347  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:45.764  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:46.237  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:46.660  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:47.133  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:47.562  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:48.040  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:48.465  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:48.954  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:49.388  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:49.895  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:50.337  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:50.847  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:51.310  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:51.820  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:52.305  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:52.763  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:53.235  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:53.669  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:54.143  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:54.571  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:55.047  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:55.472  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:55.947  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:56.383  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:56.863  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:57.287  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:57.779  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:58.202  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:58.682  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:59.106  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:20:59.996  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:00.482  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:00.921  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:01.410  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:01.840  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:02.311  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:02.738  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:03.248  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:03.687  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:04.195  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:04.678  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:05.176  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:05.659  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:06.115  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:06.587  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:07.032  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:07.505  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:07.928  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:08.410  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:08.841  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:09.329  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:09.755  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:10.215  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:10.668  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:11.156  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:11.584  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:12.075  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:12.537  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:13.067  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:13.558  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:14.065  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:14.561  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:15.008  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:15.509  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:15.936  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:16.417  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:16.852  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:17.364  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:17.800  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:18.299  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:18.754  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:19.262  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:19.726  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:20.234  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:20.739  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:21.183  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:21.692  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:22.122  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:22.624  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:23.047  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:23.528  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:23.949  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:24.439  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:24.882  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:25.371  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:25.846  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:26.338  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:26.813  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:27.291  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:27.777  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:28.209  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:28.685  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:29.118  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:29.593  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:30.021  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:30.486  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:30.916  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:31.394  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:31.821  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:32.299  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:32.727  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:33.203  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:33.638  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:34.508  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:34.989  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:35.421  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:35.912  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:36.342  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:36.822  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:37.245  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:37.800  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:38.211  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:38.691  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:39.112  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:39.609  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:40.038  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:40.547  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:41.016  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:41.551  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:42.074  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:42.530  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:43.015  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:43.452  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:43.916  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:44.361  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:44.854  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:45.261  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:45.743  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:46.158  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:46.654  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:47.072  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:47.556  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:47.977  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:48.478  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:48.893  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:49.402  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:49.839  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:50.348  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:50.824  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:51.323  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:51.778  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:52.252  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:52.724  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:53.179  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:53.650  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:54.073  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:54.539  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:54.959  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:55.438  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:55.858  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:56.332  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:56.768  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:57.258  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:57.681  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:58.164  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:58.589  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:59.074  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:59.504  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:21:59.976  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:00.415  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:00.896  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:01.363  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:01.839  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:02.251  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:02.717  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:03.172  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:03.633  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:04.066  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:04.543  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:04.976  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:05.455  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:05.880  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:06.355  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:06.781  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:07.643  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:08.124  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:08.554  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:09.031  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:09.457  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:09.931  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:10.357  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:10.838  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:11.254  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:11.736  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:12.157  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:12.633  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:13.060  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:13.525  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
01:22:13.956  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
